OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,YearBuilt,TotRmsAbvGrd,YearRemodAdd,GarageYrBlt,LotFrontage,FullBath,BsmtUnfSF,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond
6,1743,702,702,384,1041,2,539,11700,1968,7,1968,1968.0,90.0,1,143,224,0,365.0,6
5,1336,1165,0,841,1336,1,375,15750,1953,5,1953,1953.0,90.0,1,324,0,0,56.0,5
8,2452,1028,1242,281,1210,2,683,16226,1998,9,1999,1998.0,66.0,2,747,208,50,0.0,5
5,894,894,0,894,894,2,552,9800,1972,5,1972,1975.0,70.0,1,0,256,0,0.0,7
7,3493,1470,1818,0,1675,3,870,18386,1880,10,2002,2003.0,87.0,3,1470,302,0,0.0,9
8,2000,2000,0,1464,2000,3,888,10386,2004,8,2005,2004.0,80.0,2,536,168,0,246.0,5
6,1406,319,371,0,1035,0,0,7920,1920,6,1950,-1.0,-1.0,1,319,0,144,0.0,7
9,1944,1896,0,1274,1944,3,708,12378,2003,8,2004,2003.0,90.0,2,622,208,175,0.0,5
5,1118,793,325,507,793,2,410,7800,1939,5,1950,1939.0,65.0,1,286,0,0,0.0,7
7,2036,2136,0,1236,2036,2,513,215245,1965,8,1965,1965.0,150.0,2,80,0,0,0.0,5
7,2353,845,1200,692,1153,2,484,13005,1980,10,1980,1983.0,94.0,2,153,288,195,278.0,7
8,1959,1088,871,0,1088,3,1025,9000,2006,8,2006,2006.0,75.0,2,1088,208,46,0.0,5
7,2646,1347,1274,987,1372,3,656,9900,1993,9,1993,1993.0,90.0,2,360,340,60,256.0,5
9,2596,1249,1347,0,1249,3,840,16259,2006,9,2006,2006.0,111.0,3,1249,240,154,370.0,5
8,2468,1136,1332,970,1136,3,872,12099,2004,10,2004,2004.0,99.0,2,166,184,154,388.0,5
7,2730,1502,1177,28,1553,2,576,10380,1986,8,1987,1987.0,86.0,2,0,201,96,172.0,5
8,1719,1719,0,1619,1719,2,473,10846,1993,6,1993,1993.0,32.0,1,100,122,30,0.0,5
6,2134,844,689,0,1445,2,441,11888,1916,10,1994,1930.0,-1.0,2,844,0,60,0.0,6
5,1728,1728,0,40,1728,1,352,10624,1964,10,1964,2002.0,-1.0,2,1424,155,0,84.0,4
8,1629,3206,0,1124,1629,3,880,10655,2003,7,2004,2003.0,85.0,2,1603,0,0,296.0,5
7,1358,1358,0,720,1358,2,484,8198,2004,6,2004,2004.0,59.0,2,638,192,30,146.0,5
6,1638,943,695,828,943,2,472,9042,1998,7,1998,1998.0,59.0,2,115,100,38,0.0,5
9,1922,1922,0,1249,1922,3,676,14157,2005,8,2006,2005.0,86.0,2,673,178,51,200.0,5
7,1536,1536,0,810,1536,2,532,9135,2002,7,2003,2002.0,70.0,2,726,192,74,113.0,5
7,1621,1208,0,213,1621,2,440,14145,1984,8,1998,1984.0,91.0,2,995,108,45,0.0,7
6,1215,1215,0,585,1215,1,297,12400,1958,6,1998,1958.0,66.0,1,630,0,0,176.0,7
8,1908,967,915,0,993,2,431,14191,2002,9,2002,2002.0,85.0,2,967,135,0,0.0,5
3,1040,0,0,0,1040,2,400,8544,1949,6,1950,1949.0,-1.0,2,0,0,0,340.0,4
9,1684,1684,0,28,1684,2,564,8849,2005,6,2005,2005.0,63.0,2,1656,495,72,616.0,5
7,1626,764,862,573,764,2,474,2448,2003,6,2004,2003.0,36.0,2,191,0,27,106.0,5
9,2728,1848,880,1410,1848,3,706,20431,2005,10,2006,2006.0,56.0,2,438,0,0,870.0,5
9,1869,1869,0,0,1869,2,617,7820,2007,6,2007,2007.0,68.0,2,1869,210,54,362.0,5
7,1453,1453,0,1082,1453,2,445,5271,1986,6,1986,1986.0,-1.0,1,371,0,80,0.0,5
8,1924,1086,838,956,1086,2,592,12011,1998,7,1998,1998.0,78.0,2,130,208,75,530.0,5
6,912,888,0,773,912,2,470,7540,1978,5,1978,1978.0,-1.0,1,115,0,0,0.0,6
6,1574,796,784,712,790,2,566,18800,1976,6,1976,1976.0,-1.0,2,84,306,111,120.0,5
6,1394,1394,0,609,1394,2,514,9500,1963,6,1963,1963.0,-1.0,1,785,0,76,247.0,5
5,1287,1063,0,72,1287,2,576,9830,1959,7,2006,1997.0,-1.0,1,733,364,17,0.0,7
6,1664,953,711,0,953,2,460,8121,2000,7,2000,2000.0,-1.0,2,953,100,40,0.0,5
4,1588,0,468,0,1120,2,680,17120,1959,7,1959,1991.0,80.0,2,0,0,59,0.0,4
1,904,683,0,350,904,0,0,10020,1922,4,1950,-1.0,-1.0,0,333,0,0,0.0,1
5,914,870,0,298,914,2,576,8846,1996,5,1996,1998.0,57.0,1,572,0,0,0.0,5
8,2466,1580,886,0,1580,2,610,11143,2004,8,2005,2004.0,102.0,3,1580,159,214,0.0,5
9,1856,1856,0,1445,1856,3,834,11394,2010,8,2010,2010.0,88.0,1,411,113,0,350.0,2
7,1301,1293,0,0,1301,2,572,7200,2006,5,2006,2006.0,60.0,2,1293,216,121,0.0,5
6,1953,1580,874,985,1079,2,501,53107,1992,9,1992,1992.0,-1.0,2,595,216,231,0.0,5
8,1269,1256,0,24,1269,2,430,3182,2004,6,2005,2004.0,43.0,2,1232,146,20,16.0,5
6,1125,1041,0,631,1125,1,352,7200,1976,6,1976,1977.0,72.0,1,410,296,0,255.0,6
7,1479,1468,0,0,1479,2,577,9382,1999,6,2000,1999.0,93.0,2,1468,120,25,125.0,5
10,2332,1682,590,1280,1742,3,846,12474,2007,9,2008,2008.0,96.0,2,402,196,134,272.0,5
5,1367,861,406,241,961,1,384,8405,1900,7,1950,1978.0,50.0,1,229,0,130,0.0,8
6,1961,804,1157,690,804,2,560,12209,2001,7,2002,2001.0,71.0,2,114,125,192,0.0,5
5,882,0,0,0,882,1,294,8339,1959,5,1959,1959.0,-1.0,1,0,0,0,0.0,7
7,1550,1092,438,812,1112,2,438,8125,2006,7,2007,2007.0,65.0,2,280,0,168,100.0,5
7,1310,1310,0,24,1310,2,400,8767,2005,6,2005,2005.0,65.0,2,1286,0,0,0.0,5
8,2263,1141,1098,0,1165,2,420,12090,1998,10,1998,1998.0,93.0,2,1141,144,123,650.0,5
6,1572,806,766,0,806,2,373,10364,1995,7,1996,1995.0,-1.0,2,806,0,40,0.0,5
6,1639,1064,0,0,1166,1,240,10480,1936,6,1950,1936.0,51.0,1,1064,0,0,0.0,5
7,2172,1063,1101,0,1071,3,947,14154,2006,9,2006,2006.0,109.0,2,1063,192,62,350.0,5
8,2078,1034,1028,789,1050,3,836,10800,2007,8,2008,2008.0,85.0,2,245,0,102,100.0,5
5,1276,1276,0,0,1276,1,350,9571,1958,5,1958,1958.0,68.0,1,1276,0,0,0.0,3
5,1028,1008,0,0,1028,2,360,8960,1927,5,1950,1927.0,56.0,1,1008,0,0,0.0,6
7,2097,1080,1017,50,1080,3,678,11228,1993,9,1993,1993.0,59.0,2,499,196,187,0.0,5
7,1340,1340,0,24,1340,2,396,8899,2007,6,2007,2007.0,73.0,2,1316,100,30,0.0,5
6,2624,1370,1254,1128,1370,3,864,22420,1918,10,1950,1918.0,86.0,2,242,0,0,0.0,6
5,1134,756,378,312,756,1,240,8160,1940,7,1950,1940.0,60.0,1,444,0,0,0.0,6
7,1344,1344,0,1309,1344,4,784,7060,1997,8,1998,1997.0,78.0,2,35,0,0,200.0,5
6,1602,1602,0,1246,1602,2,529,16635,1977,8,2000,1977.0,-1.0,2,356,240,0,126.0,7
5,988,988,0,0,988,2,520,21750,1954,4,1954,1954.0,100.0,1,988,0,0,0.0,5
8,2630,1470,1160,986,1470,3,696,9200,1998,8,1998,1998.0,80.0,2,484,0,66,473.0,5
7,1389,651,682,0,707,1,240,3378,1946,6,1992,1947.0,60.0,1,651,0,0,0.0,8
7,1644,1518,0,1518,1644,2,569,12800,1989,5,1989,1989.0,-1.0,2,0,80,0,145.0,5
6,1198,901,110,0,1088,0,0,5586,1920,7,1998,-1.0,60.0,1,901,0,98,0.0,7
6,1118,648,384,0,734,2,440,4400,1920,6,1950,1990.0,40.0,1,648,0,0,0.0,8
6,904,884,0,0,904,1,180,6000,1926,4,2004,1926.0,50.0,1,884,0,0,0.0,7
5,694,440,0,365,694,1,352,4280,1913,4,2002,1990.0,40.0,1,75,0,0,0.0,6
6,1196,684,512,0,684,2,528,12354,1920,7,2000,2005.0,67.0,1,684,0,46,0.0,8
10,2402,3094,0,1767,2402,3,672,15431,2008,10,2008,2008.0,105.0,2,788,0,72,200.0,5
5,1573,1078,445,0,1128,2,360,6240,1930,8,1992,1930.0,52.0,2,1078,0,0,0.0,7
7,1258,1258,0,0,1258,3,648,3922,2006,6,2007,2007.0,53.0,2,1258,144,16,72.0,5
6,1689,1436,0,0,1689,2,480,9855,1956,7,1956,1956.0,73.0,1,1436,0,0,0.0,5
6,1888,1517,0,247,1888,2,578,16492,1966,6,2002,1966.0,137.0,2,557,0,0,0.0,6
7,1886,930,930,0,956,2,431,11214,1998,10,1999,1998.0,-1.0,2,930,89,0,0.0,5
3,1183,649,504,331,679,1,308,6000,1948,6,2002,1981.0,50.0,1,318,0,176,0.0,7
7,1533,1533,0,655,1533,2,576,70761,1975,5,1975,1975.0,62.0,2,878,200,54,0.0,5
6,1756,872,868,742,888,2,422,9303,1996,7,1997,1996.0,-1.0,2,130,144,122,42.0,5
7,1242,1242,0,916,1242,2,528,9600,1973,6,1973,1973.0,80.0,1,326,0,0,320.0,6
4,1663,1364,0,1116,1663,2,529,53227,1954,6,1994,1954.0,-1.0,1,248,224,137,0.0,6
5,1203,709,224,185,979,1,352,7015,1950,5,1950,1950.0,-1.0,1,524,0,0,161.0,4
8,1935,832,1103,544,832,2,552,8004,2009,8,2009,2009.0,75.0,2,288,0,150,110.0,5
7,1135,560,560,350,575,2,576,7200,1936,6,2007,1971.0,60.0,1,0,256,0,0.0,9
5,1644,728,756,386,888,1,312,9480,1942,7,1995,1942.0,79.0,1,342,168,0,224.0,7
8,1634,1626,0,0,1634,3,866,11428,2006,7,2006,2006.0,98.0,2,1626,0,44,248.0,5
6,1710,832,878,426,832,2,506,9291,1993,7,1993,1993.0,76.0,2,406,144,70,120.0,5
8,1976,1976,0,1350,1976,3,908,14977,2006,7,2007,2006.0,110.0,2,626,250,63,304.0,5
8,1652,1494,0,1196,1652,2,499,5330,2000,6,2000,2000.0,41.0,2,298,96,48,0.0,5
9,2643,2153,574,0,2069,3,694,13693,2006,9,2006,2006.0,105.0,2,2153,414,84,772.0,5
8,1718,1705,0,1288,1718,3,826,10637,2007,7,2008,2007.0,79.0,2,417,208,44,336.0,5
9,1850,1833,0,1261,1850,3,772,16033,2004,8,2005,2004.0,98.0,2,572,519,112,378.0,5
9,1792,1792,0,1567,1792,3,874,11846,2003,6,2004,2003.0,72.0,2,225,206,49,562.0,5
7,1826,910,910,299,916,1,164,2500,1915,7,2005,1915.0,50.0,1,611,0,0,0.0,8
5,999,999,0,588,999,1,264,7758,1962,6,2001,1963.0,-1.0,1,411,0,132,0.0,7
5,1073,1073,0,836,1073,2,515,10289,1965,6,1965,1965.0,79.0,1,237,0,0,168.0,7
4,630,630,0,515,630,1,286,1526,1970,3,2002,1970.0,21.0,1,115,0,0,0.0,8
6,1578,806,620,403,958,1,240,9490,1941,5,1950,1941.0,79.0,1,238,0,0,0.0,7
5,1269,1269,0,374,1269,1,308,7931,1960,6,1960,1964.0,70.0,1,363,0,0,0.0,6
5,886,190,0,0,886,1,273,5784,1938,4,1996,1938.0,50.0,1,190,144,20,0.0,8
4,720,720,0,495,720,0,0,7879,1920,4,1950,-1.0,60.0,1,225,0,523,0.0,5
8,3228,3200,0,1231,3228,2,546,12692,1992,10,1993,1992.0,-1.0,3,1969,264,75,0.0,5
7,1820,1026,687,329,1133,1,240,9120,1925,8,1950,1925.0,60.0,2,697,0,100,0.0,6
6,1218,672,546,356,672,1,264,1890,1973,7,1973,1973.0,21.0,1,316,144,28,285.0,5
7,1768,866,902,400,866,2,603,9803,2005,7,2005,2005.0,75.0,2,466,0,108,0.0,5
7,1801,1501,0,1247,1801,2,484,15602,1959,6,1997,1959.0,100.0,2,254,0,54,0.0,8
6,1322,855,467,257,855,2,440,2308,1974,6,1974,1974.0,24.0,2,103,260,0,0.0,5
8,1911,777,846,380,1065,2,471,9554,1993,8,1994,1993.0,80.0,2,397,182,81,125.0,5
5,1041,1041,0,991,1041,1,270,9600,1959,6,1959,1959.0,80.0,1,50,224,88,132.0,6
5,864,864,0,521,864,2,624,9100,1958,5,1958,1964.0,70.0,1,169,0,0,0.0,5
6,1080,1084,0,336,1080,2,484,9187,1983,5,1983,1983.0,71.0,1,748,120,0,0.0,5
10,2020,2006,0,1436,2020,3,900,12220,2009,9,2009,2009.0,94.0,2,570,156,54,305.0,5
7,2344,1264,1067,0,1277,3,889,10208,1996,7,1997,1996.0,79.0,2,1264,220,0,921.0,5
4,1294,0,600,0,694,0,0,10800,1900,7,2000,-1.0,60.0,2,0,220,114,0.0,7
10,4676,3138,1538,2260,3138,3,884,40094,2007,11,2008,2007.0,130.0,3,878,208,406,762.0,5
7,2398,1379,1015,719,1383,3,834,11787,1996,8,1997,1996.0,95.0,2,660,239,60,594.0,5
7,1266,1257,0,0,1266,2,453,7500,2005,6,2005,2005.0,62.0,2,1257,38,144,0.0,5
5,928,928,0,377,928,1,252,13300,1956,4,2000,1956.0,70.0,1,551,261,0,0.0,7
9,2713,1452,1237,1330,1476,3,858,14948,2008,11,2008,2008.0,67.0,2,122,126,66,268.0,5
6,1509,1461,0,783,1509,2,600,10200,1988,5,1989,1988.0,85.0,2,678,224,0,219.0,5
5,827,0,0,0,827,1,392,7200,1955,5,2007,1967.0,60.0,1,0,0,0,0.0,7
5,1347,1117,527,969,820,0,0,7000,1910,5,1991,-1.0,70.0,1,148,85,0,0.0,7
7,1724,880,844,0,880,2,527,8924,1998,8,1999,1998.0,57.0,2,880,120,155,0.0,5
4,864,864,0,600,864,2,576,12735,1972,5,1972,1980.0,-1.0,1,264,216,0,0.0,5
8,1601,1581,0,1358,1601,2,670,11423,2001,6,2002,2001.0,-1.0,2,223,180,0,479.0,5
9,1838,1838,0,1260,1838,3,765,14601,2006,8,2006,2006.0,85.0,2,578,270,68,584.0,5
7,767,723,0,584,767,1,367,4058,1998,4,1998,1998.0,34.0,1,0,120,40,182.0,5
5,768,768,0,619,768,2,624,7244,1970,5,1970,1987.0,54.0,1,149,104,0,0.0,7
7,2094,912,1182,0,912,2,615,9375,2003,8,2004,2003.0,75.0,2,912,182,182,0.0,5
6,1069,1069,0,559,1069,2,440,4043,1977,4,1977,1977.0,53.0,2,510,0,55,0.0,6
5,928,928,0,308,928,1,288,6000,1957,5,1957,1957.0,50.0,1,620,0,0,0.0,6
8,1717,1709,0,0,1717,3,908,11146,2006,7,2006,2006.0,87.0,2,1709,169,39,250.0,5
7,2046,998,1040,866,1006,3,871,10625,2003,8,2004,2003.0,85.0,2,132,320,62,292.0,5
5,1048,993,0,0,1048,1,280,6380,1922,5,1950,1922.0,58.0,1,993,0,0,0.0,6
5,1092,1092,0,895,1092,1,299,14850,1957,6,1957,1957.0,69.0,1,197,268,0,0.0,5
4,1336,637,439,637,897,1,570,11040,1920,7,1950,1994.0,60.0,1,0,0,47,0.0,6
7,1446,729,717,604,729,2,406,21872,1996,6,1997,1996.0,57.0,2,125,264,22,0.0,5
5,1392,1392,0,1302,1392,2,528,11341,1957,5,1996,1957.0,-1.0,1,90,0,0,180.0,6
7,2295,1095,1129,728,1166,2,590,13346,1992,9,2000,1992.0,-1.0,2,367,0,40,0.0,5
9,2504,1122,1370,0,1134,3,656,11198,2005,11,2007,2005.0,77.0,2,1122,144,39,245.0,5
7,1535,1517,0,2,1535,2,532,10171,2004,7,2004,2004.0,70.0,2,1515,0,0,168.0,5
8,2132,1496,636,1441,1496,2,612,12327,1983,5,2009,1983.0,79.0,1,55,349,40,0.0,8
5,943,943,0,943,943,2,600,7032,1979,4,1979,1979.0,-1.0,1,0,42,0,0.0,5
6,864,864,0,414,864,1,288,7332,1959,4,1959,1959.0,60.0,1,450,168,0,207.0,6
7,1430,384,656,0,774,2,400,9967,2000,8,2000,2000.0,76.0,2,384,100,0,0.0,5
5,1109,372,533,349,576,1,288,10500,1971,5,2005,1971.0,70.0,1,23,35,0,82.0,7
5,1216,832,384,442,832,1,336,8480,1947,6,1950,1947.0,80.0,1,390,158,0,0.0,5
7,1392,689,689,0,703,2,540,3604,2007,5,2007,2007.0,34.0,2,689,0,102,0.0,5
8,2042,2042,0,0,2042,3,1390,12704,2008,8,2009,2009.0,98.0,2,2042,0,90,306.0,5
10,2775,1237,1254,0,1521,2,880,13500,1893,9,2000,1988.0,75.0,3,1237,105,502,0.0,9
4,1573,884,584,0,989,1,240,6120,1935,6,1995,1935.0,51.0,1,884,0,0,0.0,7
8,2028,1868,0,1460,2028,3,880,11443,2005,7,2006,2005.0,88.0,2,408,326,66,208.0,5
7,1582,770,812,490,770,2,520,8320,2004,6,2004,2004.0,64.0,2,280,0,45,0.0,5
10,2296,1722,568,1338,1728,3,842,13478,2008,10,2008,2008.0,97.0,2,384,382,274,420.0,5
5,816,816,0,816,816,2,816,6600,1982,4,2003,1985.0,60.0,1,0,0,0,0.0,8
8,1826,1814,0,1422,1826,3,758,11302,2005,7,2006,2005.0,69.0,2,392,180,75,238.0,5
6,1368,684,684,0,684,1,216,3600,1910,7,1993,1930.0,60.0,1,684,0,158,0.0,7
5,1647,1430,0,1283,1647,2,621,12984,1977,7,1977,1977.0,80.0,2,0,0,0,459.0,6
8,1904,1058,846,546,1058,2,736,10927,2005,8,2005,2003.0,74.0,2,512,179,60,280.0,5
8,1915,908,988,789,927,2,506,10041,1992,8,1992,1992.0,80.0,2,119,120,150,0.0,5
7,1494,1494,0,922,1494,2,530,12803,2002,6,2002,2002.0,88.0,2,572,192,36,99.0,5
8,3194,965,1254,428,1940,2,380,12168,1934,10,1998,1934.0,78.0,2,537,0,0,0.0,6
9,2153,1440,677,904,1476,3,736,11050,2000,8,2000,2000.0,-1.0,2,536,253,142,204.0,5
6,1032,1032,0,605,1032,2,564,10395,1978,6,1978,1978.0,-1.0,2,427,0,0,233.0,6
8,1872,1299,573,990,1299,2,531,11885,2001,7,2001,2001.0,-1.0,2,309,160,122,108.0,5
6,1054,936,0,763,1054,2,480,8800,1963,6,1963,1963.0,80.0,1,173,120,0,156.0,7
6,1509,783,702,457,807,2,393,7861,2002,7,2003,2002.0,-1.0,2,326,100,75,0.0,5
6,832,832,0,0,832,2,528,7227,1954,4,1954,1962.0,59.0,1,832,0,0,0.0,6
9,1828,1822,0,48,1828,3,774,11694,2007,9,2007,2007.0,90.0,2,1774,0,108,452.0,5
8,2262,1482,780,871,1482,3,749,12244,2003,10,2003,2003.0,85.0,2,611,168,0,226.0,5
3,864,864,0,41,864,0,0,8248,1914,5,1950,-1.0,45.0,1,823,0,0,0.0,3
6,2614,1522,1066,956,1548,2,624,10800,1974,9,1997,1974.0,90.0,2,384,38,243,0.0,7
5,980,980,0,560,980,2,484,7064,1977,6,1977,1986.0,71.0,1,420,192,0,153.0,6
6,1512,756,756,420,756,2,440,2117,2000,4,2000,2000.0,-1.0,2,336,0,32,513.0,5
6,1790,732,778,247,1012,2,484,10400,1972,8,1972,1972.0,80.0,1,485,148,0,288.0,5
6,1116,1116,0,0,1116,2,440,10000,1962,5,1962,1962.0,87.0,1,1116,0,0,261.0,6
8,1554,1554,0,24,1554,2,627,4590,2006,6,2006,2006.0,34.0,2,1530,156,73,108.0,5
5,1056,1056,0,480,1056,1,260,9250,1954,6,2005,1954.0,80.0,1,108,390,0,0.0,7
5,1387,811,576,0,811,1,256,6000,1954,7,1954,1954.0,50.0,2,811,0,0,0.0,4
8,1567,1520,0,1154,1567,3,648,3982,2006,7,2006,2006.0,53.0,2,366,312,0,0.0,5
8,1518,1518,0,1218,1518,2,588,12677,2003,6,2004,2003.0,62.0,1,300,185,140,472.0,5
8,2704,1952,704,1410,2000,2,538,13860,1972,9,1995,1972.0,75.0,2,542,269,111,0.0,7
9,1766,1766,0,1121,1766,3,478,9187,2009,7,2009,2009.0,85.0,2,645,195,130,162.0,5
5,1048,0,0,0,1048,2,420,7200,1950,7,1950,1950.0,60.0,1,0,0,27,0.0,5
4,630,630,0,131,630,0,0,1936,1970,3,1970,-1.0,21.0,1,0,0,0,0.0,6
6,1469,756,713,0,756,1,216,10320,1906,7,1995,1906.0,60.0,1,756,57,0,0.0,7
8,2113,2109,0,1696,2113,3,839,10437,1995,7,1995,1995.0,91.0,2,413,236,46,660.0,6
6,1092,525,567,0,525,1,264,1680,1971,6,1971,1971.0,21.0,1,525,0,0,381.0,5
7,1935,793,793,0,1142,2,550,12384,1976,7,1976,1976.0,-1.0,2,793,0,113,233.0,7
8,2448,1629,762,1361,1686,3,711,46589,1994,8,2005,1994.0,52.0,2,88,517,76,528.0,7
8,2097,2077,0,1721,2097,3,1134,20896,2005,8,2006,2005.0,49.0,1,356,192,267,0.0,5
8,1936,1406,482,0,1454,2,504,11194,2000,7,2000,2000.0,106.0,2,1406,188,124,40.0,5
6,1476,738,738,193,738,2,540,8633,2005,7,2005,2005.0,64.0,2,545,100,35,0.0,5
6,1839,1477,0,1186,1839,2,416,14442,1957,7,2004,1957.0,110.0,2,291,0,87,106.0,7
6,1441,855,586,311,855,2,440,2289,1978,7,1978,1978.0,24.0,2,544,28,0,0.0,6
5,792,768,0,0,792,1,240,9022,1924,5,2006,1924.0,52.0,1,768,316,0,0.0,8
8,2046,2046,0,0,2046,3,834,11844,2008,7,2008,2008.0,80.0,2,2046,322,82,464.0,5
5,988,988,0,827,988,2,572,9945,1961,5,1961,1963.0,-1.0,1,161,0,0,57.0,5
9,1668,1626,0,1059,1668,3,702,11248,2002,7,2002,2002.0,90.0,2,567,257,45,215.0,5
7,2090,1190,900,828,1190,2,577,5062,1984,6,1984,1984.0,-1.0,2,180,219,0,0.0,5
7,1761,874,887,0,874,2,578,10207,2007,7,2007,2007.0,84.0,3,874,144,105,0.0,6
7,1102,551,551,239,551,2,480,5105,2004,4,2004,2004.0,-1.0,2,312,0,60,0.0,5
8,1419,1419,0,945,1419,2,567,8089,2007,7,2007,2007.0,60.0,2,474,140,0,0.0,6
10,4316,2444,1872,1455,2444,3,832,21535,1994,10,1995,1994.0,104.0,3,989,382,50,1170.0,6
7,2519,1210,1281,965,1238,2,628,26178,1989,9,1990,1989.0,42.0,2,245,320,27,293.0,5
5,894,894,0,553,894,1,336,8450,1965,5,2009,1973.0,65.0,1,224,416,144,0.0,8
7,1391,1391,0,16,1391,2,530,4282,2004,5,2004,2004.0,59.0,2,1375,156,158,0.0,5
8,1800,1800,0,1274,1800,3,765,14331,2002,7,2002,2002.0,85.0,2,526,270,78,630.0,5
8,2576,1234,1312,0,1264,3,666,12438,2006,10,2006,2006.0,82.0,2,1234,324,100,466.0,5
7,1824,1643,0,1219,1824,2,739,115149,1971,5,2002,1971.0,-1.0,2,424,380,48,351.0,5
8,1324,1324,0,863,1324,2,550,6240,2006,6,2006,2006.0,48.0,2,461,192,38,176.0,5
7,1456,728,728,0,728,2,400,9018,2007,8,2007,2007.0,65.0,2,728,100,24,0.0,5
5,904,876,0,0,904,1,408,7162,1966,6,1966,1966.0,-1.0,1,876,0,0,41.0,7
8,1228,1228,0,767,1228,2,472,4671,1988,5,1989,1988.0,40.0,2,461,168,120,0.0,5
6,1479,725,754,533,725,2,475,13517,1976,6,2005,1976.0,-1.0,2,192,0,44,289.0,8
6,1350,1064,0,0,1350,2,478,10140,1974,7,1974,1974.0,78.0,2,1064,0,0,174.0,5
7,2418,1311,1093,1173,1325,3,983,10542,1993,9,1994,1993.0,96.0,2,138,250,154,651.0,5
8,1742,1742,0,1148,1742,2,564,6563,1985,5,1985,1985.0,-1.0,2,594,114,28,0.0,5
6,848,848,0,662,848,2,420,4426,2004,3,2004,2004.0,-1.0,1,186,160,0,169.0,5
9,1698,1698,0,1234,1698,3,768,13286,2007,8,2008,2007.0,86.0,2,464,327,64,340.0,5
6,1680,880,0,808,1680,2,540,21695,1988,5,2007,1988.0,-1.0,2,72,292,44,260.0,9
7,1232,1232,0,724,1232,2,632,7314,2007,6,2007,2007.0,64.0,2,508,132,0,82.0,5
5,948,948,0,0,948,1,300,8978,1968,6,1968,1968.0,-1.0,1,948,147,0,0.0,5
8,2715,1142,1540,575,1175,2,831,8963,1976,11,1996,1994.0,-1.0,3,487,0,204,289.0,9
7,2256,952,1276,300,980,2,554,8795,2000,8,2000,2000.0,-1.0,2,652,224,54,0.0,5
7,2640,1240,1320,0,1320,4,864,11700,1880,8,2003,1950.0,65.0,1,1240,181,0,0.0,7
7,1720,1720,0,919,1720,2,527,10593,1996,7,1996,1996.0,59.0,2,801,240,56,338.0,5
4,1140,576,348,0,792,0,0,8800,1910,7,2004,-1.0,55.0,1,576,0,160,0.0,7
6,1494,1479,0,1200,1494,2,576,9236,1997,6,1997,1997.0,79.0,2,279,168,27,0.0,5
8,2098,1030,1060,0,1038,3,878,10240,2005,8,2005,2005.0,80.0,2,1030,192,52,178.0,5
7,1501,744,744,549,757,2,440,2280,1999,6,1999,1999.0,24.0,2,195,0,0,360.0,5
8,2531,1318,1203,56,1328,3,752,12257,1995,9,1995,1995.0,65.0,2,1198,222,98,513.0,5
6,864,864,0,612,864,1,300,9100,1959,5,1959,2008.0,70.0,1,252,0,0,0.0,6
5,1301,1145,0,405,1301,2,440,6911,1924,5,1950,1965.0,60.0,1,740,0,0,0.0,5
8,2365,1252,1097,1163,1268,3,856,9430,1999,8,1999,1999.0,82.0,2,89,0,128,673.0,5
8,1494,1494,0,437,1494,2,481,9549,1995,6,1996,1995.0,30.0,1,0,0,30,0.0,5
9,1506,1498,0,0,1506,2,592,14587,2008,6,2008,2008.0,75.0,2,1498,0,174,284.0,5
6,1750,983,767,660,983,1,423,12508,1940,7,1985,1989.0,75.0,2,323,245,0,0.0,7
8,3279,1650,1589,1416,1690,3,841,53504,2003,12,2003,2003.0,47.0,3,234,503,36,603.0,5
6,1117,1029,0,422,1117,2,672,7819,1976,6,1976,1976.0,94.0,1,480,144,0,0.0,5
5,912,912,0,456,912,1,275,10150,1958,5,1958,1958.0,70.0,1,456,0,0,1.0,5
8,1973,1935,0,0,1973,3,895,14226,2006,9,2006,2006.0,110.0,2,1935,315,45,375.0,5
6,1204,1204,0,866,1204,2,412,4500,1998,5,1998,1998.0,32.0,2,338,0,247,320.0,5
7,1614,1614,0,20,1614,3,865,11210,2005,7,2006,2005.0,86.0,2,1594,144,59,240.0,5
5,894,864,0,762,894,2,440,13350,1974,5,1974,1974.0,100.0,1,102,241,0,0.0,5
6,1603,761,793,387,810,2,484,7153,1992,7,1992,1992.0,65.0,2,374,0,124,0.0,5
7,1430,1413,0,0,1430,2,605,16285,2001,6,2002,2001.0,67.0,2,1413,0,33,0.0,5
6,1342,1372,0,251,1342,2,457,9790,1967,7,1967,1967.0,-1.0,2,491,0,0,0.0,5
5,1652,686,686,686,966,1,416,10800,1915,7,1950,1961.0,60.0,2,0,0,0,0.0,6
6,1062,1029,0,539,1062,2,539,11333,1976,5,1976,1976.0,-1.0,1,490,120,0,0.0,5
7,2013,1117,886,862,1127,2,455,9920,1996,8,1997,1997.0,92.0,2,255,180,130,0.0,5
8,1496,1496,0,0,1496,2,474,9158,2007,7,2007,2007.0,76.0,2,1496,168,130,140.0,5
6,1564,650,676,0,888,2,476,8400,1980,7,1981,1980.0,70.0,2,650,0,50,130.0,6
5,773,773,0,570,773,1,240,7677,1953,4,1953,1953.0,57.0,1,203,0,0,0.0,5
9,3140,1926,1174,0,1966,3,820,13518,2008,11,2009,2009.0,104.0,3,1926,144,78,860.0,5
