GrLivArea,OverallQual,1stFlrSF,TotalBsmtSF,GarageArea,2ndFlrSF,LotArea,ExterQual_3,YearBuilt,KitchenQual_3,GarageYrBlt,ExterQual_2,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,GarageCars,OpenPorchSF,FullBath,BsmtUnfSF,MasVnrArea,Price3Classes
1476.7486989219885,5.2297612654450205,1476.7486989219885,1476.7486989219885,516.971459258639,0.0,10730.08939120157,0.22976126544502007,1976.229761265445,0.0,1976.229761265445,0.7702387345549799,2003.310716203665,6.0,1166.8797344141358,2.0,31.798779475915943,2.0,309.86896450785264,6.43331543246056,"[200000,400000]"
2105.1960584325393,6.0,2105.1960584325393,1295.4074615507793,536.5864300369764,0.0,12992.067849815117,1.0,1972.1461711940838,1.0,1972.1461711940838,0.0,1974.8288851866885,7.0,844.8796450554645,2.0,30.73260123106013,2.0,406.7995784158578,31.92429651199629,"[200000,400000]"
2222.7381161357266,7.740301606701647,1150.0387935731935,1134.4924598324587,717.191782394992,1072.699322562533,11289.993552567947,0.0,2000.9612064268065,0.0,2000.9612064268065,1.0,2001.220904820105,8.740301606701648,65.44399511118498,2.0,21.81466503706166,2.0,1069.0484647212738,52.45907544626733,"[200000,400000]"
1890.5142241140143,7.0,1221.8765930539462,1221.8765930539462,589.5963956422852,668.637631060068,5062.257069298822,0.0,1989.9125938729094,0.0,1990.1696631717316,1.0,1990.1696631717316,6.0,847.5372667104831,2.0,15.938296526973094,2.0,239.12593872909375,42.67350360447635,"[200000,400000]"
1333.5668625763192,7.0,1333.5668625763192,1333.5668625763192,499.1752796183231,0.0,8680.158407544566,0.0,2004.6323033174301,0.0,2004.6323033174301,1.0,2005.8969099522903,6.735393365139744,932.7216303339674,2.0,98.0,2.0,400.845232242352,148.39158295799623,"[200000,400000]"
2221.6733156982013,7.0,1304.1422356042817,1166.362576686572,718.321697528148,917.5310800939194,13667.458946358778,0.0,1989.3811898463644,0.0,1989.3811898463644,1.0,1992.143569539093,9.0,907.3884955240437,2.6547025384089187,13.811898463643262,2.0,126.72416840392692,116.53705183678748,"[200000,400000]"
1749.363260799515,6.2034113219927125,1518.6948216597789,877.5590641360875,515.9974640048599,230.66843913973594,22012.72848495262,0.0,1991.6614037958689,0.0,1991.6614037958689,1.0,2006.7965886780073,5.81364528797085,643.6436518298883,2.0,55.3910340315919,2.0,233.9154123061992,207.11305628189476,"[200000,400000]"
1642.2776692636612,6.446146232003457,1642.2776692636612,1642.2776692636612,549.539527519516,0.0,10250.707509568083,0.5538537679965427,1988.4767784080657,0.5538537679965427,1988.4767784080657,0.44614623200345727,1988.4767784080657,6.553853767996543,864.5805265858565,2.0,85.49308433564735,2.0,190.0582948334728,168.59980203208988,"[200000,400000]"
2481.718585441511,8.217250585215828,1296.7477143018345,1276.396229517446,1019.2496159855754,1184.9708711396763,16482.866332628273,0.21725058521582807,1999.7380046817266,0.0,1999.7380046817266,0.7827494147841719,1999.7380046817266,7.434501170431656,611.3272929464383,3.0,132.0830163860432,2.217250585215828,665.0689365710077,652.572538737086,"[200000,400000]"
1655.1901016080265,8.0,1655.1901016080265,1655.1901016080265,825.0090654968794,0.0,11094.999537280502,0.0,2006.009528216376,0.0,2006.009528216376,1.0,2006.009528216376,7.0,23.771322806972176,3.0,144.95189619862248,2.0,1631.4187788010543,0.7622573100927497,"[200000,400000]"
1412.5806295163559,7.0,1412.5806295163559,1412.5806295163559,484.0,0.0,8374.337418437457,0.0,2004.0,0.0,2004.0,1.0,2004.0,7.3995033209322,878.1438752653386,2.0,77.5831129116948,2.0,534.4367542510172,229.970199255932,"[200000,400000]"
2028.8507493849017,7.143005828258099,908.1679849756188,908.1679849756188,464.60324724723324,1120.682764409283,9486.409242326446,0.0,2001.2860116565162,0.0,2001.2860116565162,1.0,2001.4290174847742,8.143005828258099,0.0,2.0,47.5709825152257,2.0,908.1679849756188,264.08742701576244,"[200000,400000]"
1666.6777565820623,7.802616872698548,809.4078506180956,809.4078506180956,527.5065421817463,857.2699059639667,8434.542047277755,0.09869156365072618,2000.703925309048,0.0,2000.703925309048,0.9013084363492738,2000.703925309048,6.098691563650727,629.3805642161998,2.0,48.15813003682324,2.0,180.02728640189585,11.448221383484238,"[200000,400000]"
1652.0,8.0,1652.0,1551.4052941620616,489.79349055891464,0.0,5469.180760374055,0.0,2004.332475031099,0.0,2004.332475031099,0.45844062111262673,2004.332475031099,5.458440621112627,1349.802863604014,2.0,50.70779689443687,2.0,201.60243055804756,100.73004447305142,"[200000,400000]"
1537.3996647687673,7.0,1537.3996647687673,1519.8543380933756,529.9539700392617,0.0,10160.36569612999,0.0,2003.8989614834204,0.0,2003.8989614834204,1.0,2003.9242211125652,6.974740370855082,1.9494807417101645,2.0,5.9107532199107595,2.0,1517.9048573516654,168.07577888743475,"[200000,400000]"
1442.058264800459,7.3633955999981024,1442.058264800459,1431.8831880005123,582.7585720002467,0.0,14714.087679599259,0.0,2001.092835200015,0.0,2001.092835200015,1.0,2001.092835200015,5.909813200005692,1113.2146616009752,2.636604400001897,33.81962640001139,1.636604400001897,318.6685263995371,0.0,"[200000,400000]"
1990.9452172214942,6.006086975389521,1096.4808710557722,853.7139121566925,432.8704374807015,894.4643461657222,11275.073043704675,0.9939130246104789,1932.3469575972026,0.9939130246104789,1977.0730437046743,0.0060869753895210765,1950.2373920401913,7.0,297.7547849483006,2.0,0.5113059327197647,1.006086975389521,2.349572500355123,479.14782344546705,"[200000,400000]"
2119.416018352151,6.0,2119.416018352151,1356.3359265913964,541.5013811148643,0.0,12869.200349679948,1.0,1962.7100174839973,0.4539291958570484,1962.7100174839973,0.0,1995.0989204538585,7.0,619.0798383032561,2.0,15.836053320145597,2.0,663.2656293634415,54.01757430698876,"[200000,400000]"
2378.2872795253093,8.0,1148.1543701150233,1116.2579811064404,536.8665573270257,1230.1329094102857,12392.694911995675,0.0,2001.6849815373387,0.0,2001.6849815373387,1.0,2002.2114074712442,9.473574066094478,0.0,2.5264259339055215,78.78022155193622,2.0,1116.2579811064404,436.79749676826384,"[200000,400000]"
1947.9685814539175,7.13542790307217,955.6338098606797,955.6338098606797,572.7497303262679,992.3347715932377,7480.933881358663,0.0,1998.625134836866,0.1354279030721699,1998.625134836866,1.0,1999.489706933794,7.13542790307217,634.7800701774222,2.0,28.959906430103786,2.0,320.8537396832576,1398.212424422467,"[200000,400000]"
1705.4766117615345,8.0,1705.4766117615345,2721.529557119954,787.5166555441909,0.0,10775.584052963535,0.0,2003.7114103419678,0.0,2003.7114103419678,1.0,2004.7114103419678,7.0,1071.3556346943856,2.644294829016119,15.651027523290768,2.0,1341.5566993268474,320.8993619688717,"[200000,400000]"
1616.9438684226695,8.0,1616.9438684226695,1592.3519247030663,605.1421761646953,0.0,5387.453104529514,0.0,1995.131092836482,0.0,1995.131092836482,1.0,1996.1048742691855,5.0262185672963735,1180.419497076742,2.0,149.27326900117717,2.0,411.93242762632434,0.0,"[200000,400000]"
2653.7027466751088,7.679209640960702,1318.6651177522267,1241.8414938495632,666.85747476738,1335.037628922882,12206.849484308472,0.1603951795196491,1994.6317012300874,0.1603951795196491,1994.6317012300874,0.8396048204803509,1998.3584192819214,8.481185538558947,860.7365975398253,2.839604820480351,45.231440624541044,2.0,381.1048963097379,886.6222560846734,"[200000,400000]"
2268.720266057574,7.2543628072925035,1370.6409298176875,1238.0846161771956,788.543628072925,898.0793362398864,14016.071416333923,0.0,1989.2718140364625,0.0,1989.2718140364625,1.0,1989.2718140364625,9.254362807292503,1004.543628072925,3.0,13.989954401087715,2.0,82.92227517735628,132.7234203019343,"[200000,400000]"
1527.4015755043743,7.0,1527.4015755043743,1527.4015755043743,544.6175631015259,0.0,9091.305688680366,0.0,2000.1823981395728,0.0,2000.1823981395728,1.0,2000.1823981395728,6.060799379857578,1397.9936204647,2.0,38.24957705473037,2.0,129.4079550396744,242.05441984455751,"[200000,400000]"
1962.2988878751937,7.366543097243745,820.2423539012067,820.2423539012067,524.1696019219611,1142.0565339739871,11871.874421129454,0.0,2005.8327154862188,0.0,2005.8327154862188,1.0,2006.8327154862188,8.0,0.0,2.3665430972437442,57.8966636255811,2.0,820.2423539012067,30.789620168474524,"[200000,400000]"
1601.4900672218716,6.862346252838044,1601.4900672218716,1601.4900672218716,491.2715246026738,0.0,10260.696310068113,0.13765374716195589,1996.3845788039228,0.13765374716195589,1996.3845788039228,0.8623462528380441,1996.3845788039228,6.137653747161956,1088.0799377740298,2.0,43.040682210519506,2.0,367.3595037090068,179.42100257378914,"[200000,400000]"
2368.2544086789408,8.692677717507355,1167.8631750053382,1163.0144309827867,777.7958304189998,1200.3912336736028,11977.781399436213,0.0,2004.6926777175074,0.0,2004.6926777175074,0.3073222824926457,2005.3853554350146,10.692677717507355,989.3949760902059,3.0,61.87386357152188,2.692677717507354,173.6194548925809,317.3468728142499,"[200000,400000]"
1486.2876700775155,8.0,1486.2876700775155,1359.8452580794067,470.15613375097973,0.0,3626.826653959761,0.0,2003.9271735738014,0.0,2003.9271735738014,1.0,2003.9271735738014,6.690942142066168,7.417388590411953,2.0,36.38006647049307,2.0,1352.4278694889947,61.01593433950054,"[200000,400000]"
2119.6137282006152,7.188636800955311,1252.0431262786756,1248.081753458614,375.75249007478953,867.5706019219398,10980.627417917163,0.0,1940.3363968726037,0.0,1940.3363968726037,1.0,2003.6227263980893,9.0,0.0,1.1886368009553108,0.0,1.1886368009553108,1248.081753458614,0.0,"[200000,400000]"
2135.583093871776,7.0,1050.0363025856172,876.3752039331381,487.5352342459874,1085.5467912861584,13201.647404933048,0.0,1989.7218941764654,0.0,1991.39618133422,1.0,1989.7218941764654,9.116191438503153,695.5352342459873,2.0,149.04195480216396,2.0,180.83996968715067,155.1506099519383,"[200000,400000]"
1801.900058520917,5.836845185311418,1704.7766314944204,1559.252853342422,616.8687444576989,97.12342702649663,143943.47901502321,1.0,1967.5105355559342,0.5815774073442912,1967.5105355559342,0.0,1980.4816359282613,6.163154814688582,1236.4473222203287,2.0,20.084284447474023,2.0,237.31365224248253,146.8663300221538,"[200000,400000]"
1590.1407264381737,7.9897517076637055,1590.1407264381737,1590.1407264381737,681.4260956291675,0.0,4923.799366802231,0.0,2001.0614897540177,0.0,2001.071738046354,1.0,2002.0614897540177,5.0102482923362945,1150.4481752082627,2.0,119.4055990444949,1.0102482923362948,439.69255122991115,1.7012165278249256,"[200000,400000]"
1807.7484365588587,8.203906225233123,1807.7484365588587,1807.7484365588587,765.0,0.0,14386.054680812942,0.0,2002.8156249009326,0.0,2002.8156249009326,0.7960937747668781,2002.8156249009326,7.203906225233122,1271.1453128467363,3.0,75.96093774766878,2.0,536.6031237121223,620.6203136392764,"[200000,400000]"
1740.6739473704397,8.0,1740.6739473704397,1706.6739473704397,783.1780720502544,0.0,14644.499171128942,0.0,2002.4863974105742,0.0,2002.4863974105742,1.0,2003.2386645088118,7.0,0.0,3.0,126.71310723433865,2.0,1706.6739473704397,292.45260061420794,"[200000,400000]"
1884.8126725494858,9.0,1884.8126725494858,1883.2396340468483,784.3295768271793,0.0,11676.292154010549,0.0,2006.262173083773,0.0,2006.262173083773,0.0,2006.262173083773,8.262173083772911,12.584308021099773,3.0,169.23963404684832,2.0,1870.6553260257485,341.3259625659368,"[200000,400000]"
1713.5375860989625,7.0,940.9606897680576,935.9641380340175,516.7681033962892,772.5768963309048,8149.755689638834,0.0,2003.749482760106,0.0,2003.999310346808,1.0,2003.999310346808,7.750172413297992,615.4548277159258,2.0,89.23189660371075,2.0,320.5093103180916,214.02620682129492,"[200000,400000]"
1931.4119707605623,8.456975327435693,1931.4119707605623,1931.4119707605623,1075.6009747242433,0.0,12347.102269272724,0.0,2007.5430246725643,0.0,2008.0860493451287,0.4569753274356928,2008.0860493451287,7.543024672564307,0.0,2.5430246725643073,111.02086506204186,2.0,1931.4119707605623,166.165549804678,"[200000,400000]"
2051.420915035713,7.0,1010.1512071548806,1007.3219954701138,194.46007735641814,1041.2697078808321,11516.851113769684,0.0,1939.8712018119545,0.0,1939.8712018119545,1.0,1988.0247298913996,6.11385887682219,210.30473523432582,1.056929438411095,2.7326130437325595,1.056929438411095,797.0172602357881,0.0,"[200000,400000]"
2369.7884105281505,8.0,1099.7494291737012,1099.7494291737012,878.0486392476573,1270.0389813544493,9418.489200454194,0.0,2002.5255487218308,0.0,2002.5255487218308,1.0,2003.5255487218308,8.017032481220479,0.0,2.5085162406102395,98.90272150468539,2.0,1099.7494291737012,369.55715548826754,"[200000,400000]"
1686.793354402115,8.0,1686.793354402115,1680.4890357192644,607.1734176084601,0.0,10104.77209613508,0.0,2004.4239203292873,0.0,2004.4239203292873,1.0,2005.2119601646436,7.211960164643676,1337.4179354680923,2.0,55.51627884749427,2.0,343.07110025117214,235.59867852662018,"[200000,400000]"
1635.7088689087036,9.0,1635.7088689087036,1635.7088689087036,882.9990112454702,0.0,12976.141553033038,0.0,2007.0,0.0,2007.79860424476,0.7986042447602102,2008.0,6.402791510479579,1064.6959001108355,3.0,12.889328335346548,2.0,571.0129687978682,124.37685391474324,"[200000,400000]"
1761.354487098669,7.297331381507272,1761.354487098669,1757.7865105205817,689.1384753877127,0.0,11543.015336143006,0.0,2005.0,0.0,2005.0,1.0,2005.2973313815073,7.0,1336.274428543887,2.2973313815072722,39.163900456870884,2.0,421.51208197669456,70.76486879873079,"[200000,400000]"
2327.9752657214485,8.972393988045496,1180.7301234500928,1173.9233655337744,739.7544176258125,1147.2451422713557,11928.831052092039,0.0,2004.9723939880455,0.0,2004.9723939880455,0.02760601195450363,2005.944787976091,10.972393988045496,997.2270316652739,3.0,24.671599589948983,2.9723939880454964,176.69633386850046,288.81581321935937,"[200000,400000]"
1698.4315965873607,8.593432449464622,1698.4315965873607,1693.1462184304007,778.3283775267689,0.0,14747.261952009405,0.0,2004.3737297978585,0.0,2004.3737297978585,0.40656755053537896,2005.3737297978585,7.813135101070758,1311.8686489892925,3.0,125.59888826403572,2.0,381.2775694411083,190.89913384068882,"[200000,400000]"
2021.717755281757,8.0,1139.8137660050365,1128.0,483.33371238863805,881.9039892767203,9772.563352270572,0.0,1996.0931169974817,0.0,1996.0931169974817,1.0,1996.0931169974817,7.8438404289311885,618.3551056351384,2.0,163.74493597985344,2.0,509.64489436486156,-0.15615957106881118,"[200000,400000]"
2303.471919687832,7.3810161240622145,1512.9491937968892,1477.6671128684354,603.5387891546203,790.5227258909424,11993.311530245197,0.6189838759377858,1994.9532096128087,0.0,1994.9532096128087,0.3810161240622142,1994.9532096128087,10.0,1003.4625494506862,2.381016124062214,74.89704898847208,2.0,474.20456341774934,147.3890477559012,"[200000,400000]"
1796.0606430092107,7.499716621452286,1796.0606430092107,1477.19856679359,780.206501392926,0.0,13179.95182564689,0.2501416892738566,1993.9954659432367,0.2501416892738566,1993.9954659432367,0.7498583107261434,1993.9954659432367,7.0,1129.6999836863286,2.749858310726143,54.74759128234444,2.0,347.4985831072614,110.97902998746922,"[200000,400000]"
2026.3442285951712,6.977717043405743,2026.3442285951712,2026.3442285951712,579.5975402579326,0.0,16128.749002801318,0.0,1969.488858521703,0.0,1969.488858521703,1.0,1969.488858521703,7.488858521702872,738.9563820275202,2.0,138.50704190818482,2.0,885.0572832061873,159.476141228704,"[200000,400000]"
1634.0038797946129,7.081903609924377,1634.0038797946129,1623.0362532591214,704.1217342688078,0.0,9203.700879230199,0.0,2005.704759024811,0.0,2005.704759024811,1.0,2006.245710829773,7.0,156.07638631285587,2.5409518049621886,30.032373464508453,2.0,1466.9598669462655,160.03043356720195,"[200000,400000]"
3476.4897686721333,6.918868642123504,1673.4179385214084,1475.1924069040956,834.7078593237246,1783.6408699393041,18371.558618297982,1.0,1882.6773348099243,0.0,1921.706379407752,0.0,2001.675474568494,10.081131357876496,6.165983198613645,2.8783029631852575,0.0,3.0,1450.001120283444,0.0,"[200000,400000]"
2157.217598825609,7.0,1906.0915008353754,707.5244428133458,529.1128103456665,251.12609799023335,27361.430432286008,0.8039608914986468,1965.6851341465392,0.0,1965.6851341465392,0.1960391085013532,2003.667335155477,9.0,530.8611185907307,2.0,5.293055929536536,2.0,176.66332422261502,57.43945879089648,"[200000,400000]"
1368.0646461332472,7.032323066623574,1368.0646461332472,1368.0646461332472,474.32323066623576,0.0,6938.4182668221065,0.0,2005.0323230666236,0.0,2005.0323230666236,1.0,2006.0,6.0,0.7757535989657756,2.0,35.452522932730034,2.0,1367.2888925342813,96.71513759638022,"[200000,400000]"
1915.6278931626252,7.709387251231295,1915.6278931626252,1915.6278931626252,763.1916654186404,0.0,11303.296224748721,0.0,1993.5379410443265,0.0,1993.5379410443265,1.0,1994.247328295558,7.290612748768705,1046.5559314679863,2.709387251231295,131.2366414777896,2.0,869.0719616946388,29.794264551714395,"[200000,400000]"
1944.9308919012306,6.534998518436494,909.4202785339392,904.6052918680107,482.019745171077,1035.5106133672916,8098.49491555088,0.0,2004.6749925921824,0.0,2004.6749925921824,1.0,2004.6749925921824,7.465001481563506,0.0,2.0,21.39006815192128,2.0,904.6052918680107,-0.5349985184364939,"[200000,400000]"
1587.7446044799892,7.9475489413951,784.8460767106922,767.3705872967412,672.7480343664962,802.8985277692971,8981.117618902235,0.05245105860490018,2008.052451058605,0.0,2008.052451058605,0.9475489413950998,2008.052451058605,6.0524510586049,1.2588254065176052,2.0,30.786765879073503,2.0,766.1117618902235,0.0,"[200000,400000]"
1697.9283632838255,8.77856726567651,1697.9283632838255,1654.377751338273,504.4499708597356,0.0,5239.680840206302,0.0,1999.2214327343236,0.0,1999.2214327343236,1.0,2000.0,5.0,1220.285381254121,2.0,63.67140359405907,2.0,434.09237008415187,46.714035940590705,"[200000,400000]"
1865.1562218740885,7.0,849.6389138896991,844.5084180274897,536.1730579290678,1015.5173079843894,11298.373246700832,0.0,2001.7329279803157,0.0,2001.7329279803157,1.0,2002.7329279803157,7.465855960631268,587.1440612835576,2.0,40.534144039368734,2.0,257.36435674393215,75.51449832275516,"[200000,400000]"
2371.876945416886,7.0,1180.928331239276,1018.638269760129,354.94759943604015,1190.9486141776097,24022.13218725724,0.918526035122738,1945.3772816818994,0.918526035122738,1945.3772816818994,0.081473964877262,1954.5625420331266,9.918526035122738,0.0,1.081473964877262,8.1473964877262,2.0,1018.638269760129,0.0,"[200000,400000]"
2214.85226064763,6.428618828663787,2214.85226064763,1705.7028622920275,474.8598920624996,0.0,20906.13247652263,1.0,1959.4292824299569,0.42861882866378653,1959.4292824299569,0.0,1974.4309414331892,7.857237657327573,147.29813310991207,2.0,102.85524685344853,2.0,1032.7284109418083,105.13413552586327,"[200000,400000]"
3132.949492149322,7.672943707942795,1874.370704060521,995.8523102173963,444.10303324321217,1258.5787880888008,12110.765148889988,1.0,1937.8156567406675,1.0,1937.8156567406675,0.0,1994.838455843447,10.218037528038137,435.8493510093729,2.2180375280381366,0.0,2.0,560.0029592080234,40.11890515901713,"[200000,400000]"
1733.4818757655714,7.633786760611918,854.678015205346,842.9591915449274,570.4807357690175,878.8038605602253,8487.891177453139,0.36621323938808215,2003.9297059151047,0.0,2003.9297059151047,0.6337867606119179,2003.9297059151047,6.366213239388082,708.5521698504667,2.0,68.07143408144918,2.0,134.4070216944607,0.0,"[200000,400000]"
2157.6621168484844,7.197036762626262,1404.9540142525252,1404.9540142525252,508.826632090909,752.7081025959595,11370.238596176769,0.8029632373737379,2003.1970367626263,0.0,2003.1970367626263,0.19703676262626213,2003.3940735252525,6.394073525252525,0.0,2.0,233.27111769696972,2.1970367626262624,1404.9540142525252,0.0,"[200000,400000]"
2071.531241674095,7.0,1113.7607905737166,1110.7287955349184,544.1904635033828,957.7704511003784,9801.54391565957,0.6968004961201785,1997.3936009922404,0.30319950387982153,1997.6968004961202,0.30319950387982153,1997.6968004961202,8.0,940.7384560615801,2.0,157.87201984480714,2.0,169.99033947333822,0.0,"[200000,400000]"
1536.2320649617586,7.76621138107577,1536.2320649617586,1534.3617560103646,593.5682274938351,0.0,4546.281528261169,0.0,2006.7013658567728,0.0,2006.7013658567728,0.7662113810757705,2006.7013658567728,6.23378861892423,153.51889488402315,2.0,89.59899194362029,2.0,1380.8428611263416,183.74751253145035,"[200000,400000]"
1613.8375243456628,7.68490823968704,1613.8375243456628,1611.0978913869146,656.439496255335,0.0,14765.852479402563,0.0,2006.684908239687,0.0,2006.684908239687,1.0,2006.684908239687,6.65754588015648,0.0,2.65754588015648,99.03976966216126,2.0,1611.0978913869146,115.0107087997846,"[200000,400000]"
1689.0358016917642,7.154148516972322,1689.0358016917642,1689.0358016917642,592.2366936504163,0.0,12093.182088767457,0.0,2004.3082970339447,0.0,2004.3082970339447,1.0,2005.1541485169723,7.0,3.6995644073357354,2.1541485169723225,56.632316950450054,2.0,1685.3362372844285,99.52183156652228,"[200000,400000]"
1667.799506479384,8.175990129587682,1667.799506479384,1535.6700555287732,500.2319309071138,0.0,5568.085379374714,0.0,1999.8240098704123,0.0,1999.8240098704123,1.0,2000.0,5.0,1172.0792103670144,2.0,60.05594077752609,2.0,363.5908451617587,10.559407775260873,"[200000,400000]"
1603.6871613377796,7.626496158624294,1603.6871613377796,1603.6871613377796,685.3095633254859,0.0,9906.624039656073,0.0,2003.7589769517458,0.0,2003.7589769517458,1.0,2004.1324807931214,6.626496158624294,0.0,2.6264961586242936,115.59222602000848,2.0,1603.6871613377796,320.73258191120624,"[200000,400000]"
1764.6061977039833,8.856576951329755,1764.6061977039833,1761.7377367305783,844.7416980712701,0.0,11785.332050412486,0.0,2002.7131539026595,0.0,2002.7131539026595,1.0,2003.7131539026595,6.0,1537.0245828279187,2.856576951329755,41.972270615157996,2.0,224.7131539026595,550.0958869603696,"[200000,400000]"
2679.020412966579,7.921613100145052,1159.7145545282851,1127.10648902756,809.2868287401794,1519.3058584382939,8949.831000824368,0.0,1977.8812855965189,0.0,1994.4703213991297,0.07838689985494796,1996.3135475994197,10.764839300435156,553.4436025398893,2.0,192.2419650217578,2.921613100145052,499.9338384760664,266.34618594192006,"[200000,400000]"
2805.6734962725304,8.0,1453.5316466444772,1453.5316466444772,752.1632518637349,1352.141849628053,9572.293322286609,0.0,1990.3116549295212,0.0,1990.3116549295212,1.0,1990.3116549295212,9.018332642913007,473.1636661159305,2.0183326429130073,2.713231151125079,2.0,980.3679805285467,334.7900455677415,"[200000,400000]"
1827.8525505712757,6.0,1827.8525505712757,1827.8525505712757,539.2660250259671,0.0,16397.948149400396,0.0,1969.533799981115,0.0,1969.533799981115,1.0,1971.06847492682,7.066724997639357,1119.0745996789524,2.0,68.12907517232698,2.0,708.7779508923232,299.5891504390797,"[200000,400000]"
2145.4081503339135,7.541416186291568,1432.528064094837,1417.3684108786729,667.933873180974,712.8800862390765,10737.17901683662,0.0,2001.0384104217903,0.0,2001.0384104217903,1.0,2001.0384104217903,6.624248558874704,1155.9278616519716,2.5414161862915683,125.50300576450118,1.4585838137084317,261.44054922670136,367.8704044288479,"[200000,400000]"
1947.991589678179,7.0,1085.004545076405,1085.004545076405,679.2525946419872,862.987044601774,9689.507766114251,0.0,2005.0,0.0,2005.0,1.0,2005.0,7.8866580772324095,347.68717344328786,2.0,54.80051536605543,2.0,737.3173716331173,0.0,"[200000,400000]"
1922.5552658598692,8.0,1091.9178533047666,1091.9178533047666,590.3052157202311,830.6374125551025,12007.499298045068,0.0,1998.083350046546,0.0,1998.083350046546,1.0,1998.083350046546,7.0,956.9446338608548,2.0,76.30581739588749,2.0,134.97321944391192,518.2754267858613,"[200000,400000]"
2091.570391789689,5.754861481390467,1968.0205784104846,1690.1078184743767,469.12080445154356,123.54981337920447,21094.133191146062,1.0,1945.645844441714,0.0,1945.645844441714,0.0,1965.5020644490862,6.754861481390467,347.30647270854456,2.0,167.06659557303027,1.7548614813904675,686.826718437516,138.894512575846,"[200000,400000]"
1955.240040999622,7.0,885.9398682895978,1002.128576041155,760.742362075703,1069.300172710024,13138.424916335662,0.3948504804606394,1998.1073086482916,0.0,1998.1073086482916,0.6051495195393606,1998.1073086482916,7.210299039078722,29.047176937889308,2.605149519539361,161.20166252407012,2.0,589.4166037153111,0.0,"[200000,400000]"
1828.734761054194,6.49387699121505,941.6980230014842,887.0367380527097,463.7917491251554,887.0367380527097,8067.403981427494,0.2530615043924749,1989.0816172584139,0.0,1989.0816172584139,0.7469384956075251,2002.7469384956075,8.0,563.4122597328012,1.7469384956075251,47.057125223274085,2.253061504392475,323.6244783199085,188.22850089309634,"[200000,400000]"
2881.946371393682,8.0,1595.6708275876704,916.6528127532703,933.4719408391317,1286.2755438060117,14172.384772279433,0.5475951732535485,1964.4063137385194,0.0,1990.143286881436,0.45240482674645155,1998.3572144802395,10.095190346507097,401.46343478360706,3.0,44.57314752574451,2.5475951732535487,515.1893779696633,504.4218388575007,"[200000,400000]"
1889.2838650578585,8.0,1889.2838650578585,1853.0842120458615,828.8372481908881,0.0,14475.798144585422,0.0,2003.7495662649962,0.0,2003.7495662649962,1.0,2004.199653011997,8.099826505998477,0.0,3.0,92.25910843507992,2.0,1853.0842120458615,286.33291084085005,"[200000,400000]"
1770.342175201535,6.0,896.1272326142031,849.0525196775441,547.2549967600717,874.2149425873318,9319.254465228407,0.47807250671783097,1996.4780725067178,0.521927493282169,1996.4780725067178,0.521927493282169,1997.0,7.0,697.0611843685239,2.0,141.12290026871324,2.0,151.99133530902023,21.9209547178511,"[200000,400000]"
1793.6880471187462,8.474003926562194,1793.6880471187462,1775.278184548423,607.320706781195,0.0,11878.290333757786,0.0,2003.8440235593732,0.0,2003.8440235593732,1.0,2003.8440235593732,7.0,0.0,2.0,143.8899411015671,2.0,1775.278184548423,0.0,"[200000,400000]"
1766.340931501523,8.0,1766.340931501523,1763.7820549490073,773.4639762890907,0.0,14371.351514866596,0.0,2002.0,0.0,2002.0,1.0,2002.1968366578858,7.393673315771661,1279.1177531050316,3.0,112.24957847213449,2.0,484.66430184397564,552.4463567929829,"[200000,400000]"
2279.132111076467,7.0,1848.5721148286898,1497.1789165050386,535.362691350326,430.55999624777735,20216.443294639597,0.5976074801422642,1982.888523234736,0.5976074801422642,1983.290915754594,0.40239251985773583,2004.2071775595732,9.0,200.4257952341434,2.0,100.92441103260226,2.0,1256.115812621221,183.49098905512753,"[200000,400000]"
1685.473387932714,8.095313839656377,1685.473387932714,1576.0063625311357,855.3796647258416,0.0,13256.231126751612,0.0,2002.3812553586256,0.0,2002.3812553586256,1.0,2002.4765691982818,6.904686160343623,1251.7410992383575,2.904686160343623,63.09849510522421,2.0,324.26526329277823,162.4877036277693,"[200000,400000]"
1833.4863316867152,8.0,1833.4863316867152,1816.001296589518,762.5214478503924,0.0,11307.225607761518,0.0,2005.0,0.0,2005.0,1.0,2006.0,7.0,1423.4083198222534,3.0,74.66645056841368,2.0,392.5929767672646,236.88816856137893,"[200000,400000]"
1633.6180105164733,8.0,1633.6180105164733,1625.6180105164733,862.2612565727958,0.0,10323.23403263022,0.0,2007.5477486854409,0.0,2007.7738743427203,1.0,2007.7738743427203,7.547748685440837,0.0,3.0,50.59277497662409,2.0,1625.6180105164733,270.9045026291183,"[200000,400000]"
2470.0923588838345,8.125641381137738,1214.9000138643719,1055.7667452314404,702.725696838625,1255.1923450194627,16230.146165577546,0.12564138113773882,1999.005131049102,0.0,1999.005131049102,0.8743586188622612,1999.8794896679642,9.0,245.6947719002954,2.125641381137739,63.06670363832484,2.125641381137739,810.0719733311449,46.48731102096336,"[200000,400000]"
1680.451624077956,9.0,1680.451624077956,1680.451624077956,795.4670231823299,0.0,13242.892033061065,0.0,2006.618513566912,0.0,2006.618513566912,0.3814864330879145,2007.618513566912,7.237027133824171,1362.942414383715,2.6185135669120854,78.49648445734076,2.0,317.50920969424084,324.7405426764834,"[200000,400000]"
